email_id,rfq_id,vendor_id,direction,timestamp,from_email,to_email,subject,body_snippet,bid_amount_usd,delivery_days
EML-00365,RFQ-0023,V013,outbound,2024-02-07 09:15:00,procurement@meridian-industrial.com,john@vantagesenso.com,Request for Quotation – RFQ-0023 – Electrical Components,"Dear John, please find attached our RFQ RFQ-0023 for Electrical Components components. Bid deadline: 2024-02-22. Target delivery: 2024-03-12. Please confirm receipt.",,
EML-00366,RFQ-0023,V013,inbound,2024-02-09 12:29:00,john@vantagesenso.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0023,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-02-22. We are pleased to support Meridian's requirements.,,
EML-00367,RFQ-0023,V013,inbound,2024-02-20 11:00:00,john@vantagesenso.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0023 – Vantage Sensors GmbH,"Dear Procurement Team, please find our quotation for RFQ-0023. Unit price: USD 55.74. Total: USD 7,301.94. Lead time: 19 days. Valid 30 days. We look forward to your favourable consideration.",7301.94,19.0
EML-00368,RFQ-0023,V002,outbound,2024-02-07 09:15:00,procurement@meridian-industrial.com,lance@tanakaelectr.com,Request for Quotation – RFQ-0023 – Electrical Components,"Dear Lance, please find attached our RFQ RFQ-0023 for Electrical Components components. Bid deadline: 2024-02-22. Target delivery: 2024-03-23. Please confirm receipt.",,
EML-00369,RFQ-0023,V002,inbound,2024-02-20 12:41:00,lance@tanakaelectr.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0023 – Tanaka Electrical KK,"Dear Procurement Team, please find our quotation for RFQ-0023. Unit price: USD 57.13. Total: USD 7,484.03. Lead time: 41 days. Valid 30 days. We look forward to your favourable consideration.",7484.03,41.0
EML-00370,RFQ-0023,V011,outbound,2024-02-07 09:15:00,procurement@meridian-industrial.com,lisa@solarispower.com,Request for Quotation – RFQ-0023 – Electrical Components,"Dear Lisa, please find attached our RFQ RFQ-0023 for Electrical Components components. Bid deadline: 2024-02-22. Target delivery: 2024-03-09. Please confirm receipt.",,
EML-00371,RFQ-0023,V006,outbound,2024-02-07 09:15:00,procurement@meridian-industrial.com,andrew@brightsparke.com,Request for Quotation – RFQ-0023 – Electrical Components,"Dear Andrew, please find attached our RFQ RFQ-0023 for Electrical Components components. Bid deadline: 2024-02-22. Target delivery: 2024-03-08. Please confirm receipt.",,
EML-00372,RFQ-0023,V006,inbound,2024-02-22 16:45:00,andrew@brightsparke.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0023 – Bright Spark Electronics Ltd,"Dear Procurement Team, please find our quotation for RFQ-0023. Unit price: USD 47.92. Total: USD 6,277.52. Lead time: 32 days. Valid 30 days. We look forward to your favourable consideration.",6277.52,32.0
EML-00373,RFQ-0023,V018,outbound,2024-02-07 09:15:00,procurement@meridian-industrial.com,jennifer@guangzhoumec.com,Request for Quotation – RFQ-0023 – Electrical Components,"Dear Jennifer, please find attached our RFQ RFQ-0023 for Electrical Components components. Bid deadline: 2024-02-22. Target delivery: 2024-03-18. Please confirm receipt.",,
EML-00374,RFQ-0023,V018,inbound,2024-02-09 14:47:00,jennifer@guangzhoumec.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0023,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-02-22. We are pleased to support Meridian's requirements.,,
EML-00375,RFQ-0023,V018,inbound,2024-02-21 10:16:00,jennifer@guangzhoumec.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0023 – Guangzhou Mech & Elec Co.,"Dear Procurement Team, please find our quotation for RFQ-0023. Unit price: USD 47.79. Total: USD 6,260.49. Lead time: 54 days. Valid 30 days. We look forward to your favourable consideration.",6260.49,54.0
EML-00376,RFQ-0023,V016,outbound,2024-02-07 09:15:00,procurement@meridian-industrial.com,james@precisionarc.com,Request for Quotation – RFQ-0023 – Electrical Components,"Dear James, please find attached our RFQ RFQ-0023 for Electrical Components components. Bid deadline: 2024-02-22. Target delivery: 2024-03-11. Please confirm receipt.",,
EML-00377,RFQ-0024,V016,outbound,2024-08-07 09:15:00,procurement@meridian-industrial.com,james@precisionarc.com,Request for Quotation – RFQ-0024 – Electrical Components,"Dear James, please find attached our RFQ RFQ-0024 for Electrical Components components. Bid deadline: 2024-08-21. Target delivery: 2024-09-06. Please confirm receipt.",,
EML-00378,RFQ-0024,V016,inbound,2024-08-08 14:10:00,james@precisionarc.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0024,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-08-21. We are pleased to support Meridian's requirements.,,
EML-00379,RFQ-0024,V016,inbound,2024-08-18 14:48:00,james@precisionarc.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0024 – Precision Arc Systems,"Dear Procurement Team, please find our quotation for RFQ-0024. Unit price: USD 69.15. Total: USD 26,899.35. Lead time: 29 days. Valid 30 days. We look forward to your favourable consideration.",26899.35,29.0
EML-00380,RFQ-0024,V021,outbound,2024-08-07 09:15:00,procurement@meridian-industrial.com,terry@heliosmicros.com,Request for Quotation – RFQ-0024 – Electrical Components,"Dear Terry, please find attached our RFQ RFQ-0024 for Electrical Components components. Bid deadline: 2024-08-21. Target delivery: 2024-09-06. Please confirm receipt.",,
EML-00381,RFQ-0024,V006,outbound,2024-08-07 09:15:00,procurement@meridian-industrial.com,andrew@brightsparke.com,Request for Quotation – RFQ-0024 – Electrical Components,"Dear Andrew, please find attached our RFQ RFQ-0024 for Electrical Components components. Bid deadline: 2024-08-21. Target delivery: 2024-09-15. Please confirm receipt.",,
EML-00382,RFQ-0024,V006,inbound,2024-08-19 08:06:00,andrew@brightsparke.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0024 – Bright Spark Electronics Ltd,"Dear Procurement Team, please find our quotation for RFQ-0024. Unit price: USD 57.74. Total: USD 22,460.86. Lead time: 41 days. Valid 30 days. We look forward to your favourable consideration.",22460.86,41.0
EML-00383,RFQ-0024,V002,outbound,2024-08-07 09:15:00,procurement@meridian-industrial.com,lance@tanakaelectr.com,Request for Quotation – RFQ-0024 – Electrical Components,"Dear Lance, please find attached our RFQ RFQ-0024 for Electrical Components components. Bid deadline: 2024-08-21. Target delivery: 2024-09-17. Please confirm receipt.",,
EML-00384,RFQ-0024,V002,inbound,2024-08-09 14:10:00,lance@tanakaelectr.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0024,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-08-21. We are pleased to support Meridian's requirements.,,
EML-00385,RFQ-0024,V002,inbound,2024-08-20 17:52:00,lance@tanakaelectr.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0024 – Tanaka Electrical KK,"Dear Procurement Team, please find our quotation for RFQ-0024. Unit price: USD 62.90. Total: USD 24,468.10. Lead time: 38 days. Valid 30 days. We look forward to your favourable consideration.",24468.1,38.0
EML-00386,RFQ-0024,V013,outbound,2024-08-07 09:15:00,procurement@meridian-industrial.com,john@vantagesenso.com,Request for Quotation – RFQ-0024 – Electrical Components,"Dear John, please find attached our RFQ RFQ-0024 for Electrical Components components. Bid deadline: 2024-08-21. Target delivery: 2024-09-10. Please confirm receipt.",,
EML-00387,RFQ-0024,V013,inbound,2024-08-08 11:16:00,john@vantagesenso.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0024,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-08-21. We are pleased to support Meridian's requirements.,,
EML-00388,RFQ-0024,V013,inbound,2024-08-18 14:07:00,john@vantagesenso.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0024 – Vantage Sensors GmbH,"Dear Procurement Team, please find our quotation for RFQ-0024. Unit price: USD 63.91. Total: USD 24,860.99. Lead time: 15 days. Valid 30 days. We look forward to your favourable consideration.",24860.99,15.0
EML-00389,RFQ-0024,V011,outbound,2024-08-07 09:15:00,procurement@meridian-industrial.com,lisa@solarispower.com,Request for Quotation – RFQ-0024 – Electrical Components,"Dear Lisa, please find attached our RFQ RFQ-0024 for Electrical Components components. Bid deadline: 2024-08-21. Target delivery: 2024-09-14. Please confirm receipt.",,
EML-00390,RFQ-0024,V011,inbound,2024-08-08 15:31:00,lisa@solarispower.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0024,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-08-21. We are pleased to support Meridian's requirements.,,
EML-00391,RFQ-0024,V011,inbound,2024-08-21 09:13:00,lisa@solarispower.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0024 – Solaris Power Components,"Dear Procurement Team, please find our quotation for RFQ-0024. Unit price: USD 68.90. Total: USD 26,802.10. Lead time: 12 days. Valid 30 days. We look forward to your favourable consideration.",26802.1,12.0
EML-00392,RFQ-0024,V018,outbound,2024-08-07 09:15:00,procurement@meridian-industrial.com,jennifer@guangzhoumec.com,Request for Quotation – RFQ-0024 – Electrical Components,"Dear Jennifer, please find attached our RFQ RFQ-0024 for Electrical Components components. Bid deadline: 2024-08-21. Target delivery: 2024-09-04. Please confirm receipt.",,
EML-00393,RFQ-0024,V018,inbound,2024-08-09 15:30:00,jennifer@guangzhoumec.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0024,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-08-21. We are pleased to support Meridian's requirements.,,
EML-00394,RFQ-0024,V018,inbound,2024-08-19 13:42:00,jennifer@guangzhoumec.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0024 – Guangzhou Mech & Elec Co.,"Dear Procurement Team, please find our quotation for RFQ-0024. Unit price: USD 55.50. Total: USD 21,589.50. Lead time: 25 days. Valid 30 days. We look forward to your favourable consideration.",21589.5,25.0
EML-00395,RFQ-0025,V016,outbound,2024-04-29 09:15:00,procurement@meridian-industrial.com,james@precisionarc.com,Request for Quotation – RFQ-0025 – Electrical Components,"Dear James, please find attached our RFQ RFQ-0025 for Electrical Components components. Bid deadline: 2024-05-16. Target delivery: 2024-06-03. Please confirm receipt.",,
EML-00396,RFQ-0025,V016,inbound,2024-04-30 16:17:00,james@precisionarc.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0025,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-05-16. We are pleased to support Meridian's requirements.,,
EML-00397,RFQ-0025,V016,inbound,2024-05-15 08:40:00,james@precisionarc.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0025 – Precision Arc Systems,"Dear Procurement Team, please find our quotation for RFQ-0025. Unit price: USD 11.68. Total: USD 1,752.00. Lead time: 22 days. Valid 30 days. We look forward to your favourable consideration.",1752.0,22.0
EML-00398,RFQ-0025,V002,outbound,2024-04-29 09:15:00,procurement@meridian-industrial.com,lance@tanakaelectr.com,Request for Quotation – RFQ-0025 – Electrical Components,"Dear Lance, please find attached our RFQ RFQ-0025 for Electrical Components components. Bid deadline: 2024-05-16. Target delivery: 2024-06-09. Please confirm receipt.",,
EML-00399,RFQ-0025,V011,outbound,2024-04-29 09:15:00,procurement@meridian-industrial.com,lisa@solarispower.com,Request for Quotation – RFQ-0025 – Electrical Components,"Dear Lisa, please find attached our RFQ RFQ-0025 for Electrical Components components. Bid deadline: 2024-05-16. Target delivery: 2024-06-10. Please confirm receipt.",,
EML-00400,RFQ-0025,V011,inbound,2024-05-14 14:59:00,lisa@solarispower.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0025 – Solaris Power Components,"Dear Procurement Team, please find our quotation for RFQ-0025. Unit price: USD 11.03. Total: USD 1,654.50. Lead time: 32 days. Valid 30 days. We look forward to your favourable consideration.",1654.5,32.0
EML-00401,RFQ-0025,V021,outbound,2024-04-29 09:15:00,procurement@meridian-industrial.com,terry@heliosmicros.com,Request for Quotation – RFQ-0025 – Electrical Components,"Dear Terry, please find attached our RFQ RFQ-0025 for Electrical Components components. Bid deadline: 2024-05-16. Target delivery: 2024-06-14. Please confirm receipt.",,
EML-00402,RFQ-0025,V018,outbound,2024-04-29 09:15:00,procurement@meridian-industrial.com,jennifer@guangzhoumec.com,Request for Quotation – RFQ-0025 – Electrical Components,"Dear Jennifer, please find attached our RFQ RFQ-0025 for Electrical Components components. Bid deadline: 2024-05-16. Target delivery: 2024-06-02. Please confirm receipt.",,
EML-00403,RFQ-0025,V013,outbound,2024-04-29 09:15:00,procurement@meridian-industrial.com,john@vantagesenso.com,Request for Quotation – RFQ-0025 – Electrical Components,"Dear John, please find attached our RFQ RFQ-0025 for Electrical Components components. Bid deadline: 2024-05-16. Target delivery: 2024-06-08. Please confirm receipt.",,
EML-00404,RFQ-0025,V006,outbound,2024-04-29 09:15:00,procurement@meridian-industrial.com,andrew@brightsparke.com,Request for Quotation – RFQ-0025 – Electrical Components,"Dear Andrew, please find attached our RFQ RFQ-0025 for Electrical Components components. Bid deadline: 2024-05-16. Target delivery: 2024-06-03. Please confirm receipt.",,
EML-00405,RFQ-0026,V022,outbound,2024-06-30 09:15:00,procurement@meridian-industrial.com,stephen@andeanprecis.com,Request for Quotation – RFQ-0026 – Mechanical Parts,"Dear Stephen, please find attached our RFQ RFQ-0026 for Mechanical Parts components. Bid deadline: 2024-07-11. Target delivery: 2024-08-01. Please confirm receipt.",,
EML-00406,RFQ-0026,V022,inbound,2024-07-01 09:06:00,stephen@andeanprecis.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0026,Thank you for your RFQ. We confirm receipt and will submit our competitive quotation before 2024-07-11. We are pleased to support Meridian's requirements.,,
EML-00407,RFQ-0026,V022,inbound,2024-07-08 11:46:00,stephen@andeanprecis.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0026 – Andean Precision SRL,"Dear Procurement Team, please find our quotation for RFQ-0026. Unit price: USD 99.50. Total: USD 21,890.00. Lead time: 27 days. Valid 30 days. We look forward to your favourable consideration.",21890.0,27.0
EML-00408,RFQ-0026,V004,outbound,2024-06-30 09:15:00,procurement@meridian-industrial.com,sandra@strömberghyd.com,Request for Quotation – RFQ-0026 – Mechanical Parts,"Dear Sandra, please find attached our RFQ RFQ-0026 for Mechanical Parts components. Bid deadline: 2024-07-11. Target delivery: 2024-08-09. Please confirm receipt.",,
EML-00409,RFQ-0026,V004,inbound,2024-07-11 11:59:00,sandra@strömberghyd.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0026 – Strömberg Hydraulics AB,"Dear Procurement Team, please find our quotation for RFQ-0026. Unit price: USD 103.68. Total: USD 22,809.60. Lead time: 31 days. Valid 30 days. We look forward to your favourable consideration.",22809.6,31.0
